elementID,suggestedLabel,onsetSec,peakSec,offsetSec,durationSec,peakActivationZ
2,whitewater decay,2763.8,2764.15,2764.15,0.349999999999909,1.95289293238753
3,deep incoming rumble,2767.95,2768,2768.35,0.400000000000091,2.06014915662745
4,lapping water movement,2768.8,2768.95,2769,0.199999999999818,1.97372429138081
2,whitewater decay,2768.95,2769,2769.15,0.200000000000273,2.01950509902844
3,deep incoming rumble,2768.95,2769,2769.25,0.300000000000182,2.09128931128186
1,continuous foamy hiss,2769.2,2769.4,2769.8,0.600000000000364,3.78192583419384
6,broadband crash,2769.5,2769.6,2769.65,0.150000000000091,1.92886771566568
3,deep incoming rumble,2769.55,2769.8,2769.85,0.299999999999727,1.95095716022447
3,deep incoming rumble,2770.2,2770.9,2771.15,0.950000000000273,3.3171507144957
3,deep incoming rumble,2772.3,2772.65,2773.05,0.75,2.42003545273848
8,deep incoming rumble,2772.5,2772.6,2772.65,0.150000000000091,1.88383985674643
5,deep incoming rumble,2776.4,2776.65,2776.65,0.25,2.05566760683786
7,deep incoming rumble,2777.85,2777.95,2778,0.150000000000091,2.40076326661782
2,whitewater decay,2778.8,2779.4,2779.9,1.09999999999991,3.92686662996179
1,continuous foamy hiss,2779,2779.05,2779.25,0.25,1.81881998112626
5,deep incoming rumble,2779.2,2779.25,2779.4,0.200000000000273,2.50152571702934
10,lapping water movement,2779.3,2779.4,2779.6,0.299999999999727,2.4729546561453
2,whitewater decay,2780.5,2780.7,2780.75,0.25,1.74184352808033
4,lapping water movement,2780.95,2781,2781.1,0.150000000000091,2.01820078062015
1,continuous foamy hiss,2782.6,2782.75,2782.85,0.25,2.39395318129592
7,deep incoming rumble,2788.35,2788.45,2789.8,1.45000000000027,3.5895265649904
10,lapping water movement,2788.95,2789,2789.1,0.150000000000091,1.88079702055628
10,lapping water movement,2790.7,2791,2791.3,0.600000000000364,1.86780155222063
2,whitewater decay,2790.8,2790.95,2791.35,0.549999999999727,2.812778952903
9,deep incoming rumble,2791.4,2791.5,2791.9,0.5,2.26629102155736
2,whitewater decay,2791.9,2792.05,2792.2,0.299999999999727,3.43157662687343
1,continuous foamy hiss,2792.1,2792.2,2792.5,0.400000000000091,2.94066748728726
2,whitewater decay,2792.55,2792.85,2792.9,0.349999999999909,2.51593773225695
10,lapping water movement,2792.95,2792.95,2793.1,0.150000000000091,1.906745335139
9,deep incoming rumble,2793.2,2793.3,2793.4,0.200000000000273,2.31544875905693
6,broadband crash,2793.45,2793.7,2793.85,0.400000000000091,3.11156012533136
7,deep incoming rumble,2793.45,2793.5,2793.75,0.300000000000182,2.10368706846429
2,whitewater decay,2793.7,2794.05,2794.2,0.5,2.02826024017627
6,broadband crash,2794.25,2794.3,2794.65,0.400000000000091,2.09581167847724
2,whitewater decay,2794.65,2795,2795.05,0.400000000000091,2.17469518995228
9,deep incoming rumble,2795.65,2795.7,2795.85,0.199999999999818,1.70024815270699
9,deep incoming rumble,2796.65,2796.75,2796.95,0.299999999999727,2.60723036801757
9,deep incoming rumble,2797.15,2797.15,2797.3,0.150000000000091,1.61603091361095
1,continuous foamy hiss,2798.1,2798.15,2798.3,0.200000000000273,2.42959079162022
8,deep incoming rumble,2801,2801,2801.2,0.199999999999818,1.63139473739636
3,deep incoming rumble,2802.4,2802.45,2802.75,0.349999999999909,2.06609340521232
1,continuous foamy hiss,2803.1,2803.15,2803.25,0.150000000000091,1.91946499954928
4,lapping water movement,2803.25,2803.4,2803.45,0.199999999999818,1.97335399490604
2,whitewater decay,2803.4,2803.45,2803.6,0.199999999999818,1.99603377226443
1,continuous foamy hiss,2803.65,2803.8,2804.2,0.549999999999727,3.78368026824043
3,deep incoming rumble,2804,2804.25,2804.4,0.400000000000091,2.04270725854659
3,deep incoming rumble,2804.9,2805.35,2805.6,0.699999999999818,3.25038107988211
3,deep incoming rumble,2806.75,2807.4,2807.5,0.75,2.39223069735514
1,continuous foamy hiss,2808.7,2808.8,2808.85,0.150000000000091,2.20104529181527
5,deep incoming rumble,2810.65,2810.8,2810.8,0.150000000000091,1.63974878142359
8,deep incoming rumble,2811.7,2811.75,2812.05,0.350000000000364,2.4726399004192
2,whitewater decay,2813,2813.3,2813.35,0.349999999999909,2.11468222560811
1,continuous foamy hiss,2813.4,2813.45,2813.7,0.299999999999727,1.84238034001352
2,whitewater decay,2813.55,2813.85,2814.35,0.799999999999727,3.89348313430795
5,deep incoming rumble,2813.65,2813.65,2813.85,0.199999999999818,2.40856142157221
10,lapping water movement,2813.75,2813.8,2814.05,0.300000000000182,2.40920436084601
7,deep incoming rumble,2814.15,2814.25,2814.3,0.150000000000091,2.77584480801959
2,whitewater decay,2814.95,2815.15,2815.15,0.200000000000273,1.76527748524433
4,lapping water movement,2815.4,2815.45,2815.55,0.150000000000091,2.05791307954484
1,continuous foamy hiss,2817.05,2817.2,2817.3,0.25,2.36373421711572
4,lapping water movement,2818.65,2818.75,2818.8,0.150000000000091,1.9716408691979
7,deep incoming rumble,2822.8,2823.7,2824.25,1.44999999999982,3.49819879853626
9,deep incoming rumble,2823.5,2823.6,2823.65,0.150000000000091,1.93139396960976
9,deep incoming rumble,2824.1,2824.2,2824.25,0.150000000000091,1.66324573101443
4,lapping water movement,2824.5,2824.55,2824.65,0.150000000000091,2.07173280156111
10,lapping water movement,2825.15,2825.4,2825.7,0.549999999999727,1.90706863619604
2,whitewater decay,2825.25,2825.4,2826.1,0.849999999999909,2.96582570335397
9,deep incoming rumble,2825.6,2825.95,2826.3,0.700000000000273,2.24607463917852
2,whitewater decay,2826.35,2826.5,2826.65,0.300000000000182,3.51471813214912
1,continuous foamy hiss,2826.55,2826.65,2826.95,0.399999999999636,2.9405173439345
2,whitewater decay,2827,2827.25,2827.35,0.349999999999909,2.44922659087505
10,lapping water movement,2827.35,2827.4,2827.55,0.200000000000273,1.9155166669008
9,deep incoming rumble,2827.6,2827.75,2827.8,0.200000000000273,2.28234962319505
6,broadband crash,2827.9,2828.1,2828.25,0.349999999999909,3.05677194441375
2,whitewater decay,2828.15,2828.45,2828.65,0.5,2.01857005908105
6,broadband crash,2828.7,2828.75,2829.05,0.350000000000364,2.13189454560335
2,whitewater decay,2829.1,2829.4,2829.45,0.349999999999909,2.24539000889714
9,deep incoming rumble,2829.8,2829.85,2830.25,0.449999999999818,1.96164103664404
9,deep incoming rumble,2830.75,2831.2,2831.75,1,2.5255211479742
2,whitewater decay,2832.25,2832.3,2832.4,0.150000000000091,2.09121518549346
2,whitewater decay,2832.7,2833,2833.05,0.350000000000364,1.94024648016111
8,deep incoming rumble,2835.45,2835.45,2835.65,0.200000000000273,1.71386571908102
3,deep incoming rumble,2836.85,2836.9,2837.2,0.349999999999909,2.0249895968603
4,lapping water movement,2837.7,2837.85,2837.85,0.150000000000091,1.96523715093002
2,whitewater decay,2837.8,2837.85,2838,0.199999999999818,1.98590843204894
3,deep incoming rumble,2837.8,2837.85,2838.1,0.299999999999727,2.04610703477961
1,continuous foamy hiss,2838.1,2838.25,2838.65,0.550000000000182,3.83837166960005
3,deep incoming rumble,2838.4,2838.7,2838.7,0.299999999999727,1.88675969581491
3,deep incoming rumble,2839.35,2839.75,2840,0.650000000000091,3.34081353751735
3,deep incoming rumble,2841.15,2841.85,2841.9,0.75,2.45450478088913
1,continuous foamy hiss,2843.15,2843.25,2843.3,0.150000000000091,2.19409427322377
5,deep incoming rumble,2845.25,2845.5,2845.5,0.25,2.16209324261582
2,whitewater decay,2847.7,2848.25,2848.75,1.05000000000018,3.8610286577706
1,continuous foamy hiss,2847.85,2847.9,2848.1,0.25,1.86248863378704
5,deep incoming rumble,2848.05,2848.1,2848.3,0.25,2.54595901152209
10,lapping water movement,2848.2,2848.25,2848.45,0.25,2.48069810169556
1,continuous foamy hiss,2848.35,2848.4,2848.5,0.150000000000091,2.03653189807378
2,whitewater decay,2849.1,2849.4,2849.6,0.5,1.64360316100086
4,lapping water movement,2849.8,2849.9,2850,0.199999999999818,2.03035807184887
1,continuous foamy hiss,2851.45,2851.6,2851.75,0.300000000000182,2.37472416741617
4,lapping water movement,2853.1,2853.2,2853.25,0.150000000000091,1.93058793292193
7,deep incoming rumble,2857.25,2857.3,2858.65,1.40000000000009,3.58994739488498
9,deep incoming rumble,2857.95,2858,2858.1,0.150000000000091,1.93129669799402
10,lapping water movement,2859.55,2859.85,2860.15,0.599999999999909,1.9219009722782
2,whitewater decay,2859.65,2859.8,2860.55,0.900000000000091,2.81033664020802
9,deep incoming rumble,2860.05,2860.35,2860.75,0.699999999999818,2.26098068276373
2,whitewater decay,2860.8,2860.95,2861.1,0.299999999999727,3.4423329816525
1,continuous foamy hiss,2860.95,2861.05,2861.35,0.400000000000091,2.9033237203376
2,whitewater decay,2861.4,2861.7,2861.75,0.349999999999909,2.50831457270535
9,deep incoming rumble,2862.05,2862.15,2862.25,0.199999999999818,2.30313318073054
6,broadband crash,2862.35,2862.55,2862.7,0.349999999999909,3.08788708092937
2,whitewater decay,2862.55,2862.9,2863.1,0.549999999999727,2.06321443859153
6,broadband crash,2863.1,2863.2,2863.5,0.400000000000091,2.10505876550987
2,whitewater decay,2863.5,2863.85,2863.9,0.400000000000091,2.21289015581088
9,deep incoming rumble,2865.15,2865.6,2866.1,0.949999999999818,2.57611002749218
1,continuous foamy hiss,2866.95,2867.05,2867.15,0.200000000000273,2.42955969808741
3,deep incoming rumble,2871.25,2871.3,2871.65,0.400000000000091,2.07049821493811
1,continuous foamy hiss,2871.95,2872.05,2872.1,0.150000000000091,1.96239832015179
4,lapping water movement,2872.1,2872.25,2872.3,0.200000000000273,1.98758283273941
2,whitewater decay,2872.25,2872.3,2872.45,0.199999999999818,2.01652156877858
3,deep incoming rumble,2872.25,2872.3,2872.55,0.300000000000182,2.07654635436257
1,continuous foamy hiss,2872.5,2872.7,2873.05,0.550000000000182,3.76408458299013
3,deep incoming rumble,2872.85,2873.1,2873.15,0.300000000000182,1.9559113997052
3,deep incoming rumble,2873.5,2873.9,2873.95,0.449999999999818,2.68111426074238
3,deep incoming rumble,2874.15,2874.2,2874.45,0.299999999999727,3.30077267837547
3,deep incoming rumble,2875.6,2875.95,2876.35,0.75,2.41746297587533
1,continuous foamy hiss,2877.55,2877.65,2877.75,0.199999999999818,2.18518808361129
5,deep incoming rumble,2879.5,2879.7,2879.7,0.199999999999818,1.58455528611444
2,whitewater decay,2881.85,2882.15,2882.2,0.349999999999909,2.10491949370667
1,continuous foamy hiss,2882.3,2882.35,2882.55,0.25,1.81133473570948
2,whitewater decay,2882.4,2882.7,2883.2,0.799999999999727,3.93806090096152
5,deep incoming rumble,2882.5,2882.55,2882.7,0.199999999999818,2.44776804642292
10,lapping water movement,2882.6,2882.7,2882.9,0.300000000000182,2.46131830763163
2,whitewater decay,2883.8,2884,2884.05,0.25,1.74867527646193
4,lapping water movement,2884.25,2884.3,2884.4,0.150000000000091,2.01620169509155
1,continuous foamy hiss,2885.9,2886.05,2886.15,0.25,2.40457066073809
4,lapping water movement,2887.5,2887.6,2887.65,0.150000000000091,1.93214809702948
7,deep incoming rumble,2891.65,2891.75,2891.85,0.199999999999818,3.55336127477315
7,deep incoming rumble,2892.05,2892.55,2893.1,1.04999999999973,3.47739199919875
10,lapping water movement,2892.25,2892.3,2892.4,0.150000000000091,1.87758580210641
10,lapping water movement,2894,2894.3,2894.35,0.349999999999909,1.87394542824322
2,whitewater decay,2894.1,2894.25,2894.95,0.849999999999909,2.86990261663503
9,deep incoming rumble,2894.5,2894.8,2895.15,0.650000000000091,2.25997041445895
2,whitewater decay,2895.2,2895.35,2895.5,0.300000000000182,3.42833456431071
1,continuous foamy hiss,2895.4,2895.5,2895.8,0.400000000000091,2.94560377462282
2,whitewater decay,2895.85,2896.15,2896.2,0.349999999999909,2.47595876148126
10,lapping water movement,2896.25,2896.25,2896.4,0.150000000000091,1.9142430655599
9,deep incoming rumble,2896.5,2896.6,2896.7,0.199999999999818,2.31518777816126
6,broadband crash,2896.75,2897,2897.15,0.400000000000091,3.0969612420042
7,deep incoming rumble,2896.75,2896.75,2897.05,0.300000000000182,2.15744339515322
2,whitewater decay,2897,2897.35,2897.7,0.699999999999818,2.03927373575535
6,broadband crash,2897.55,2897.6,2897.95,0.399999999999636,2.10002887917063
2,whitewater decay,2897.95,2898.3,2898.35,0.400000000000091,2.16422342463818
9,deep incoming rumble,2898.7,2898.7,2899.15,0.450000000000273,1.88911996681907
9,deep incoming rumble,2899.6,2900.05,2900.6,1,2.59819892228871
1,continuous foamy hiss,2901.4,2901.45,2901.6,0.199999999999818,2.42003635774872
2,whitewater decay,2901.55,2901.85,2901.9,0.349999999999909,1.88453195129808
8,deep incoming rumble,2904.3,2904.3,2904.5,0.199999999999818,1.64783250293355
3,deep incoming rumble,2905.7,2905.75,2906.05,0.350000000000364,2.05522536529955
1,continuous foamy hiss,2906.4,2906.45,2906.55,0.150000000000091,1.88977309495659
4,lapping water movement,2906.55,2906.7,2906.75,0.199999999999818,1.96250498258885
2,whitewater decay,2906.65,2906.75,2906.9,0.25,1.96703584112617
3,deep incoming rumble,2906.7,2906.75,2906.95,0.25,1.93412732045244
1,continuous foamy hiss,2906.95,2907.1,2907.5,0.550000000000182,3.766571082127
3,deep incoming rumble,2907.25,2907.55,2907.6,0.349999999999909,2.00771853519677
3,deep incoming rumble,2908.2,2908.3,2908.35,0.150000000000091,2.75831359794051
3,deep incoming rumble,2908.55,2908.65,2908.9,0.349999999999909,3.21458946093635
3,deep incoming rumble,2910.05,2910.7,2910.8,0.75,2.413923333572
1,continuous foamy hiss,2912,2912.1,2912.15,0.150000000000091,2.21500165487842
2,whitewater decay,2916.55,2917.15,2917.65,1.09999999999991,3.80999282880693
1,continuous foamy hiss,2916.7,2916.75,2917,0.300000000000182,1.85942367298159
5,deep incoming rumble,2916.95,2916.95,2917.15,0.200000000000273,2.44500192908649
10,lapping water movement,2917.05,2917.1,2917.35,0.299999999999727,2.4324659264423
7,deep incoming rumble,2917.45,2917.55,2917.6,0.150000000000091,2.72334492213313
2,whitewater decay,2918.25,2918.45,2918.45,0.199999999999818,1.73956975999866
4,lapping water movement,2918.7,2918.75,2918.85,0.150000000000091,2.05327647296704
1,continuous foamy hiss,2920.15,2920.45,2920.6,0.449999999999818,2.36272737489093
4,lapping water movement,2921.95,2922.05,2922.1,0.150000000000091,1.96836677682977
7,deep incoming rumble,2926.1,2926.15,2927.5,1.40000000000009,3.49701751735117
10,lapping water movement,2928.45,2928.7,2929,0.550000000000182,1.94212808768904
2,whitewater decay,2928.55,2928.65,2929.4,0.849999999999909,2.74320403806963
9,deep incoming rumble,2929.15,2929.2,2929.6,0.449999999999818,2.2528463144445
2,whitewater decay,2929.65,2929.8,2929.95,0.299999999999727,3.48636564030697
1,continuous foamy hiss,2929.85,2929.95,2930.25,0.400000000000091,2.93236468431526
2,whitewater decay,2930.3,2930.55,2930.65,0.349999999999909,2.44947195517124
10,lapping water movement,2930.65,2930.7,2930.85,0.199999999999818,1.9104202221981
9,deep incoming rumble,2930.9,2931,2931.1,0.199999999999818,2.28715366055589
7,deep incoming rumble,2931.15,2931.2,2931.5,0.349999999999909,2.36145423566901
6,broadband crash,2931.2,2931.4,2931.55,0.350000000000364,3.07819620952797
2,whitewater decay,2931.45,2931.75,2931.95,0.5,2.03718970190921
6,broadband crash,2931.95,2932.05,2932.35,0.400000000000091,2.13112939576662
2,whitewater decay,2932.4,2932.7,2932.75,0.349999999999909,2.20169417969539
9,deep incoming rumble,2933.4,2933.4,2933.55,0.150000000000091,1.69101850064352
9,deep incoming rumble,2934.4,2934.45,2935.05,0.650000000000091,2.52031152220023
1,continuous foamy hiss,2935.85,2935.9,2936,0.150000000000091,2.46775368599055
2,whitewater decay,2936,2936.3,2936.35,0.349999999999909,1.95298889260377
4,lapping water movement,2941,2941.1,2941.15,0.150000000000091,1.95073579108425
2,whitewater decay,2941.1,2941.15,2941.3,0.200000000000273,1.98956403581605
1,continuous foamy hiss,2941.4,2941.55,2941.95,0.549999999999727,3.8249629633189
3,deep incoming rumble,2941.7,2941.95,2942,0.300000000000182,1.89733410476726
3,deep incoming rumble,2942.65,2943.05,2943.3,0.650000000000091,3.33879447594439
3,deep incoming rumble,2944.45,2945.15,2945.2,0.75,2.44788703378478
8,deep incoming rumble,2944.65,2944.75,2944.8,0.150000000000091,1.87959067165138
1,continuous foamy hiss,2946.45,2946.55,2946.6,0.150000000000091,2.19485166313785
5,deep incoming rumble,2948.55,2948.8,2948.8,0.25,2.13287665297328
2,whitewater decay,2951,2951.55,2952.05,1.05000000000018,3.9240919651053
1,continuous foamy hiss,2951.15,2951.2,2951.4,0.25,1.83577275264405
5,deep incoming rumble,2951.35,2951.4,2951.6,0.25,2.55871840529381
10,lapping water movement,2951.5,2951.55,2951.75,0.25,2.47848068099428
1,continuous foamy hiss,2951.65,2951.7,2951.8,0.150000000000091,2.03123951574662
2,whitewater decay,2952.65,2952.85,2952.9,0.25,1.64766570471158
4,lapping water movement,2953.1,2953.2,2953.3,0.200000000000273,2.02149079573938
5,deep incoming rumble,2953.9,2954,2954.05,0.150000000000091,2.0040796160296
1,continuous foamy hiss,2954.75,2954.9,2955.05,0.300000000000182,2.39438543588227
4,lapping water movement,2956.35,2956.5,2956.55,0.200000000000273,1.91986876559543
7,deep incoming rumble,2960.55,2960.6,2961.95,1.39999999999964,3.61284243948774
10,lapping water movement,2961.1,2961.15,2961.25,0.150000000000091,1.86385731762871
9,deep incoming rumble,2961.25,2961.3,2961.4,0.150000000000091,1.93972612062298
10,lapping water movement,2962.85,2963.15,2963.2,0.349999999999909,1.89382479580875
2,whitewater decay,2962.95,2963.1,2963.85,0.900000000000091,2.83663994696756
9,deep incoming rumble,2963.55,2963.65,2964.05,0.5,2.26169516844742
2,whitewater decay,2964.1,2964.25,2964.4,0.300000000000182,3.44412853437139
1,continuous foamy hiss,2964.25,2964.35,2964.65,0.400000000000091,2.92297548683126
2,whitewater decay,2964.7,2965,2965.05,0.350000000000364,2.53933056198473
10,lapping water movement,2965.1,2965.15,2965.25,0.150000000000091,1.90484723335529
9,deep incoming rumble,2965.35,2965.45,2965.55,0.200000000000273,2.31351786453514
7,deep incoming rumble,2965.6,2965.65,2965.95,0.349999999999909,2.24022261650202
6,broadband crash,2965.65,2965.85,2966,0.349999999999909,3.09022685314919
2,whitewater decay,2965.85,2966.2,2966.4,0.550000000000182,2.04932424921546
6,broadband crash,2966.4,2966.5,2966.8,0.400000000000091,2.10216968222858
2,whitewater decay,2966.8,2967.15,2967.2,0.399999999999636,2.19449578783983
9,deep incoming rumble,2967.55,2967.6,2968,0.449999999999818,1.96297702264133
9,deep incoming rumble,2968.45,2968.55,2968.6,0.150000000000091,2.38853542412744
9,deep incoming rumble,2968.8,2968.9,2969.4,0.599999999999909,2.58942090051446
1,continuous foamy hiss,2970.25,2970.35,2970.45,0.199999999999818,2.4779859786353
2,whitewater decay,2970.4,2970.75,2970.75,0.349999999999909,1.94637867167798
3,deep incoming rumble,2974.55,2974.6,2974.95,0.399999999999636,2.06892800231933
1,continuous foamy hiss,2975.25,2975.35,2975.4,0.150000000000091,1.94068328489911
4,lapping water movement,2975.4,2975.55,2975.6,0.199999999999818,1.96956874124169
2,whitewater decay,2975.55,2975.6,2975.75,0.199999999999818,2.02516664343492
3,deep incoming rumble,2975.55,2975.6,2975.8,0.25,2.03916559951952
1,continuous foamy hiss,2975.8,2976,2976.4,0.599999999999909,3.78768547105817
3,deep incoming rumble,2976.15,2976.4,2976.45,0.299999999999727,1.97714059109115
3,deep incoming rumble,2977.05,2977.5,2977.75,0.699999999999818,3.29529552859869
3,deep incoming rumble,2978.9,2979.25,2979.65,0.75,2.39781766404414
1,continuous foamy hiss,2980.85,2980.95,2981,0.150000000000091,2.19661889877264
5,deep incoming rumble,2982.8,2983.2,2983.25,0.449999999999818,2.09462816702426
2,whitewater decay,2985.4,2986,2986.5,1.09999999999991,3.92938093963736
1,continuous foamy hiss,2985.6,2985.65,2985.85,0.25,1.81211218255464
5,deep incoming rumble,2985.8,2985.85,2986,0.199999999999818,2.38265620601784
10,lapping water movement,2985.9,2986,2986.2,0.299999999999727,2.4448270412548
2,whitewater decay,2987.1,2987.3,2987.3,0.200000000000273,1.76577999692011
1,continuous foamy hiss,2989,2989.35,2989.45,0.449999999999818,2.40680619185513
7,deep incoming rumble,2994.95,2995.05,2996.4,1.45000000000027,3.51081574208374
10,lapping water movement,2997.3,2997.55,2997.85,0.549999999999727,1.87661439502273
2,whitewater decay,2997.4,2997.55,2998.25,0.849999999999909,2.79257236019571
9,deep incoming rumble,2997.8,2998.1,2998.45,0.649999999999636,2.25863965592265
2,whitewater decay,2998.5,2998.65,2998.8,0.300000000000182,3.45312379473222
1,continuous foamy hiss,2998.7,2998.8,2999.1,0.400000000000091,2.95697402119684
2,whitewater decay,2999.15,2999.4,2999.5,0.349999999999909,2.43399051366964
10,lapping water movement,2999.5,2999.55,2999.7,0.199999999999818,1.92248338590218
6,broadband crash,3000.05,3000.3,3000.45,0.399999999999636,3.06749262344837
2,whitewater decay,3000.3,3000.65,3000.8,0.5,2.05885462947874
6,broadband crash,3000.85,3000.9,3001.25,0.400000000000091,2.09817583929053
2,whitewater decay,3001.25,3001.55,3001.65,0.400000000000091,2.13804058915899
9,deep incoming rumble,3001.95,3002,3002.45,0.5,1.90863349277075
9,deep incoming rumble,3002.9,3003.35,3003.9,1,2.58486248201208
1,continuous foamy hiss,3004.7,3004.75,3004.9,0.200000000000273,2.4503121754264
8,deep incoming rumble,3007.6,3007.6,3007.8,0.200000000000273,1.66772388230558
3,deep incoming rumble,3009,3009.05,3009.35,0.349999999999909,2.04559247852761
1,continuous foamy hiss,3009.7,3009.75,3009.85,0.150000000000091,1.9336902769867
4,lapping water movement,3009.85,3010,3010,0.150000000000091,1.96491733836983
2,whitewater decay,3009.95,3010,3010.15,0.200000000000273,1.97468943918415
3,deep incoming rumble,3009.95,3010.05,3010.25,0.300000000000182,1.92205566855867
1,continuous foamy hiss,3010.25,3010.4,3010.8,0.550000000000182,3.77842834750417
3,deep incoming rumble,3010.55,3010.85,3010.9,0.349999999999909,1.96621721265521
3,deep incoming rumble,3011.5,3011.9,3012.2,0.699999999999818,3.26929868504179
3,deep incoming rumble,3013.35,3014,3014.1,0.75,2.43419650476119
5,deep incoming rumble,3017.4,3017.65,3017.7,0.299999999999727,2.17825887650386
8,deep incoming rumble,3018.3,3018.35,3018.65,0.349999999999909,2.43585946983643
2,whitewater decay,3019.6,3019.9,3019.95,0.349999999999909,2.0970792566303
1,continuous foamy hiss,3020,3020.05,3020.3,0.300000000000182,1.85050680372926
2,whitewater decay,3020.15,3020.45,3020.95,0.799999999999727,3.93039477856905
5,deep incoming rumble,3020.25,3020.25,3020.45,0.199999999999818,2.47662571675155
10,lapping water movement,3020.35,3020.4,3020.65,0.300000000000182,2.46060860603741
7,deep incoming rumble,3020.75,3020.8,3020.9,0.150000000000091,2.76884000903127
2,whitewater decay,3021.3,3021.75,3021.75,0.449999999999818,1.72585157560464
4,lapping water movement,3022,3022.05,3022.15,0.150000000000091,2.04554087309932
1,continuous foamy hiss,3023.65,3023.75,3023.9,0.25,2.34645780026627
4,lapping water movement,3025.25,3025.35,3025.4,0.150000000000091,1.95961766195013
7,deep incoming rumble,3029.4,3029.45,3030.8,1.40000000000009,3.52358306748939
9,deep incoming rumble,3030.1,3030.2,3030.25,0.150000000000091,1.92153552926606
10,lapping water movement,3031.75,3032,3032.1,0.349999999999909,1.96034294747334
2,whitewater decay,3031.8,3031.95,3032.7,0.899999999999636,2.78920999602447
9,deep incoming rumble,3032.2,3032.5,3032.9,0.700000000000273,2.25337265206652
2,whitewater decay,3032.95,3033.1,3033.25,0.300000000000182,3.49997332547009
1,continuous foamy hiss,3033.15,3033.25,3033.55,0.400000000000091,2.90860310834852
2,whitewater decay,3033.6,3033.85,3033.95,0.349999999999909,2.4727983837379
10,lapping water movement,3033.95,3034,3034.15,0.200000000000273,1.90048395765612
9,deep incoming rumble,3034.2,3034.3,3034.4,0.200000000000273,2.29089186337995
7,deep incoming rumble,3034.45,3034.5,3034.8,0.350000000000364,2.35516354916587
6,broadband crash,3034.5,3034.7,3034.85,0.349999999999909,3.100483777765
2,whitewater decay,3034.7,3035.05,3035.25,0.550000000000182,2.03838600653734
6,broadband crash,3035.25,3035.35,3035.65,0.400000000000091,2.11456682544493
2,whitewater decay,3035.65,3036,3036.05,0.400000000000091,2.21261739442569
9,deep incoming rumble,3036.4,3036.45,3036.85,0.449999999999818,1.98774876842458
9,deep incoming rumble,3037.65,3037.75,3038.35,0.699999999999818,2.53482979418315
1,continuous foamy hiss,3039.15,3039.2,3039.3,0.150000000000091,2.45600177462575
3,deep incoming rumble,3043.4,3043.45,3043.8,0.400000000000091,2.01438051805319
4,lapping water movement,3044.25,3044.4,3044.45,0.199999999999818,1.96802587219808
2,whitewater decay,3044.4,3044.45,3044.6,0.199999999999818,2.00323248396695
3,deep incoming rumble,3044.4,3044.45,3044.7,0.299999999999727,2.09460010928394
1,continuous foamy hiss,3044.7,3044.85,3045.25,0.550000000000182,3.79532380645014
3,deep incoming rumble,3045,3045.25,3045.3,0.300000000000182,1.92899285600201
3,deep incoming rumble,3045.95,3046.05,3046.1,0.150000000000091,2.72266060685509
3,deep incoming rumble,3046.3,3046.35,3046.6,0.299999999999727,3.3365303642667
3,deep incoming rumble,3047.75,3048.45,3048.5,0.75,2.42384348382718
8,deep incoming rumble,3047.95,3048.05,3048.1,0.150000000000091,1.88780491848842
1,continuous foamy hiss,3049.75,3049.8,3049.9,0.150000000000091,2.17147961047769
2,whitewater decay,3054.3,3054.85,3055.35,1.04999999999973,3.95740582906106
1,continuous foamy hiss,3054.45,3054.5,3054.7,0.25,1.83588481323251
5,deep incoming rumble,3054.65,3054.7,3054.85,0.199999999999818,2.55015820738431
10,lapping water movement,3054.8,3054.85,3055.05,0.25,2.47891640505649
2,whitewater decay,3055.95,3056.15,3056.2,0.25,1.69749359683251
4,lapping water movement,3056.4,3056.5,3056.55,0.150000000000091,1.98888901108555
5,deep incoming rumble,3057.2,3057.3,3057.35,0.150000000000091,2.00575157572296
1,continuous foamy hiss,3058.05,3058.2,3058.35,0.299999999999727,2.40297273354894
4,lapping water movement,3059.7,3059.8,3059.85,0.150000000000091,1.91766707377853
7,deep incoming rumble,3063.8,3063.9,3065.25,1.44999999999982,3.61964093654845
10,lapping water movement,3064.4,3064.45,3064.55,0.150000000000091,1.8757668947625
10,lapping water movement,3066.15,3066.45,3066.75,0.599999999999909,1.88750771213563
2,whitewater decay,3066.25,3066.4,3067.1,0.849999999999909,2.78248620213407
9,deep incoming rumble,3066.65,3066.95,3067.35,0.699999999999818,2.26301299892015
2,whitewater decay,3067.4,3067.55,3067.65,0.25,3.40770577658498
1,continuous foamy hiss,3067.55,3067.65,3067.95,0.399999999999636,2.94317574351546
2,whitewater decay,3068,3068.3,3068.35,0.349999999999909,2.56540261875185
10,lapping water movement,3068.4,3068.45,3068.55,0.150000000000091,1.88850266606236
9,deep incoming rumble,3068.65,3068.75,3068.85,0.199999999999818,2.31056168193844
6,broadband crash,3068.95,3069.15,3069.3,0.350000000000364,3.09959450741302
2,whitewater decay,3069.15,3069.5,3069.7,0.549999999999727,2.04898167474104
6,broadband crash,3069.7,3069.8,3070.1,0.400000000000091,2.0949470467844
2,whitewater decay,3070.1,3070.45,3070.5,0.400000000000091,2.18093092885611
9,deep incoming rumble,3070.85,3070.9,3071.3,0.450000000000273,1.94664042092593
9,deep incoming rumble,3071.75,3072.2,3072.7,0.949999999999818,2.60000953646974
1,continuous foamy hiss,3073.55,3073.65,3073.75,0.199999999999818,2.42006410648826
2,whitewater decay,3073.7,3074.05,3074.05,0.350000000000364,1.89991205318676
